psr,sample_sharpe_ann,observations,skew,kurtosis,z_value,threshold_sharpe_ann
0.9991915072236732,2.3638090055136844,441,0.25059477634885496,4.388844193004218,3.1528252835707,0.0
0.9655469612038963,2.3638090055136844,441,0.25059477634885496,4.388844193004218,1.819035084693971,1.0
0.6862486771675056,2.3638090055136844,441,0.25059477634885496,4.388844193004218,0.4852448858172423,2.0
0.19806717407181756,2.3638090055136844,441,0.25059477634885496,4.388844193004218,-0.8485453130594868,3.0
0.014542389970301967,2.3638090055136844,441,0.25059477634885496,4.388844193004218,-2.1823355119362153,4.0
